Timestamp,AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
2018-08-10 01:10:55+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3454,2018-08-10 01:10:55+00:00
2018-08-10 01:10:55+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2454,2018-08-10 01:10:55+00:00
2018-08-09 21:50:17+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3344,2018-08-09 21:50:17+00:00
2018-08-09 21:50:17+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2344,2018-08-09 21:50:17+00:00
2018-08-09 20:51:51+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3405,2018-08-09 20:51:51+00:00
2018-08-09 20:51:51+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2405,2018-08-09 20:51:51+00:00
2018-08-09 18:51:48+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3453,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3411,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3349,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2453,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2411,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2349,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-09 18:51:48+00:00
2018-08-09 18:51:48+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-09 18:51:48+00:00
2018-08-09 17:57:47+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-09 17:57:47+00:00
2018-08-09 17:57:47+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-09 17:57:47+00:00
2018-08-09 17:57:47+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-09 17:57:47+00:00
2018-08-09 16:08:11+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3411,2018-08-09 16:08:11+00:00
2018-08-09 16:08:11+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2411,2018-08-09 16:08:11+00:00
2018-08-09 15:51:07+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3349,2018-08-09 15:51:07+00:00
2018-08-09 15:51:07+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2349,2018-08-09 15:51:07+00:00
2018-08-09 14:52:34+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3453,2018-08-09 14:52:34+00:00
2018-08-09 14:52:34+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2453,2018-08-09 14:52:34+00:00
2018-08-09 11:07:16+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3417,2018-08-09 11:07:16+00:00
2018-08-09 11:07:16+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2417,2018-08-09 11:07:16+00:00
2018-08-09 08:53:31+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3354,2018-08-09 08:53:31+00:00
2018-08-09 08:53:31+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2354,2018-08-09 08:53:31+00:00
2018-08-09 08:45:08+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3443,2018-08-09 08:45:08+00:00
2018-08-09 08:45:08+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2443,2018-08-09 08:45:08+00:00
2018-08-09 03:35:52+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3434,2018-08-09 03:35:52+00:00
2018-08-09 03:35:52+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2434,2018-08-09 03:35:52+00:00
2018-08-09 03:19:05+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3359,2018-08-09 03:19:05+00:00
2018-08-09 03:19:05+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2359,2018-08-09 03:19:05+00:00
2018-08-09 01:47:01+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3442,2018-08-09 01:47:01+00:00
2018-08-09 01:47:01+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2442,2018-08-09 01:47:01+00:00
2018-08-08 21:28:50+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3369,2018-08-08 21:28:50+00:00
2018-08-08 21:28:50+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2369,2018-08-08 21:28:50+00:00
2018-08-08 20:46:27+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.344,2018-08-08 20:46:27+00:00
2018-08-08 20:46:27+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3445,2018-08-08 20:46:27+00:00
2018-08-08 20:46:27+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.244,2018-08-08 20:46:27+00:00
2018-08-08 20:46:27+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2445,2018-08-08 20:46:27+00:00
2018-08-08 17:57:17+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-08 17:57:17+00:00
2018-08-08 17:57:17+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-08 17:57:17+00:00
2018-08-08 17:57:17+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-08 17:57:17+00:00
2018-08-08 15:54:01+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.342,2018-08-08 15:54:01+00:00
2018-08-08 15:54:01+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.242,2018-08-08 15:54:01+00:00
2018-08-08 15:20:40+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3364,2018-08-08 15:20:40+00:00
2018-08-08 15:20:40+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2364,2018-08-08 15:20:40+00:00
2018-08-08 13:57:00+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3436,2018-08-08 13:57:00+00:00
2018-08-08 13:57:00+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2436,2018-08-08 13:57:00+00:00
2018-08-08 08:46:42+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3406,2018-08-08 08:46:42+00:00
2018-08-08 08:46:42+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3442,2018-08-08 08:46:42+00:00
2018-08-08 08:46:42+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2406,2018-08-08 08:46:42+00:00
2018-08-08 08:46:42+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2442,2018-08-08 08:46:42+00:00
2018-08-08 08:21:38+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3367,2018-08-08 08:21:38+00:00
2018-08-08 08:21:38+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2367,2018-08-08 08:21:38+00:00
2018-08-08 02:56:04+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3397,2018-08-08 02:56:04+00:00
2018-08-08 02:56:04+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2397,2018-08-08 02:56:04+00:00
2018-08-08 01:49:32+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.343,2018-08-08 01:49:32+00:00
2018-08-08 01:49:32+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.243,2018-08-08 01:49:32+00:00
2018-08-08 01:40:28+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.337,2018-08-08 01:40:28+00:00
2018-08-08 01:40:28+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.237,2018-08-08 01:40:28+00:00
2018-08-07 21:16:52+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3396,2018-08-07 21:16:52+00:00
2018-08-07 21:16:52+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2396,2018-08-07 21:16:52+00:00
2018-08-07 20:15:17+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3373,2018-08-07 20:15:17+00:00
2018-08-07 20:15:17+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2373,2018-08-07 20:15:17+00:00
2018-08-07 19:59:31+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3424,2018-08-07 19:59:31+00:00
2018-08-07 19:59:31+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2424,2018-08-07 19:59:31+00:00
2018-08-07 17:56:22+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-07 17:56:22+00:00
2018-08-07 17:56:22+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-07 17:56:22+00:00
2018-08-07 17:56:22+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-07 17:56:22+00:00
2018-08-07 15:04:18+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3375,2018-08-07 15:04:18+00:00
2018-08-07 15:04:18+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2375,2018-08-07 15:04:18+00:00
2018-08-07 14:39:11+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3407,2018-08-07 14:39:11+00:00
2018-08-07 14:39:11+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2407,2018-08-07 14:39:11+00:00
2018-08-07 14:05:54+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3394,2018-08-07 14:05:54+00:00
2018-08-07 14:05:54+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2394,2018-08-07 14:05:54+00:00
2018-08-07 09:05:01+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3391,2018-08-07 09:05:01+00:00
2018-08-07 09:05:01+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2391,2018-08-07 09:05:01+00:00
2018-08-07 08:23:21+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3414,2018-08-07 08:23:21+00:00
2018-08-07 08:23:21+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2414,2018-08-07 08:23:21+00:00
2018-08-07 07:33:10+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.338,2018-08-07 07:33:10+00:00
2018-08-07 07:33:10+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.238,2018-08-07 07:33:10+00:00
2018-08-07 02:57:33+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3387,2018-08-07 02:57:33+00:00
2018-08-07 02:57:33+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2387,2018-08-07 02:57:33+00:00
2018-08-07 02:07:52+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3415,2018-08-07 02:07:52+00:00
2018-08-07 02:07:52+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2415,2018-08-07 02:07:52+00:00
2018-08-07 00:35:46+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3379,2018-08-07 00:35:46+00:00
2018-08-07 00:35:46+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2379,2018-08-07 00:35:46+00:00
2018-08-06 21:04:49+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3412,2018-08-06 21:04:49+00:00
2018-08-06 21:04:49+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2412,2018-08-06 21:04:49+00:00
2018-08-06 20:39:30+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3385,2018-08-06 20:39:30+00:00
2018-08-06 20:39:30+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2385,2018-08-06 20:39:30+00:00
2018-08-06 19:16:10+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3378,2018-08-06 19:16:10+00:00
2018-08-06 19:16:10+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2378,2018-08-06 19:16:10+00:00
2018-08-06 17:55:57+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-06 17:55:57+00:00
2018-08-06 17:55:57+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-06 17:55:57+00:00
2018-08-06 17:55:57+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-06 17:55:57+00:00
2018-08-06 14:45:38+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3405,2018-08-06 14:45:38+00:00
2018-08-06 14:45:38+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2405,2018-08-06 14:45:38+00:00
2018-08-06 09:35:38+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3378,2018-08-06 09:35:38+00:00
2018-08-06 09:35:38+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2378,2018-08-06 09:35:38+00:00
2018-08-06 09:02:39+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3409,2018-08-06 09:02:39+00:00
2018-08-06 09:02:39+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2409,2018-08-06 09:02:39+00:00
2018-08-06 04:51:25+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3377,2018-08-06 04:51:25+00:00
2018-08-06 04:51:25+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2377,2018-08-06 04:51:25+00:00
2018-08-06 04:01:35+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3407,2018-08-06 04:01:35+00:00
2018-08-06 04:01:35+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2407,2018-08-06 04:01:35+00:00
2018-08-05 21:45:34+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3403,2018-08-05 21:45:34+00:00
2018-08-05 21:45:34+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2403,2018-08-05 21:45:34+00:00
2018-08-05 21:20:20+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3366,2018-08-05 21:20:20+00:00
2018-08-05 21:20:20+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2366,2018-08-05 21:20:20+00:00
2018-08-05 19:48:21+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3379,2018-08-05 19:48:21+00:00
2018-08-05 19:48:21+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2379,2018-08-05 19:48:21+00:00
2018-08-05 17:55:08+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-05 17:55:08+00:00
2018-08-05 17:55:08+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-05 17:55:08+00:00
2018-08-05 17:55:08+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-05 17:55:08+00:00
2018-08-05 17:01:17+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3404,2018-08-05 17:01:17+00:00
2018-08-05 17:01:17+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2404,2018-08-05 17:01:17+00:00
2018-08-05 16:36:17+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3363,2018-08-05 16:36:17+00:00
2018-08-05 16:36:17+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2363,2018-08-05 16:36:17+00:00
2018-08-05 14:56:04+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.338,2018-08-05 14:56:04+00:00
2018-08-05 14:56:04+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.238,2018-08-05 14:56:04+00:00
2018-08-05 11:18:48+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3403,2018-08-05 11:18:48+00:00
2018-08-05 11:18:48+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2403,2018-08-05 11:18:48+00:00
2018-08-05 09:38:45+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3362,2018-08-05 09:38:45+00:00
2018-08-05 09:38:45+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2362,2018-08-05 09:38:45+00:00
2018-08-05 08:57:33+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3383,2018-08-05 08:57:33+00:00
2018-08-05 08:57:33+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2383,2018-08-05 08:57:33+00:00
2018-08-05 06:01:22+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3407,2018-08-05 06:01:22+00:00
2018-08-05 06:01:22+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2407,2018-08-05 06:01:22+00:00
2018-08-05 03:14:34+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3365,2018-08-05 03:14:34+00:00
2018-08-05 03:14:34+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2365,2018-08-05 03:14:34+00:00
2018-08-04 23:04:04+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3405,2018-08-04 23:04:04+00:00
2018-08-04 23:04:04+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2405,2018-08-04 23:04:04+00:00
2018-08-04 22:38:38+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3364,2018-08-04 22:38:38+00:00
2018-08-04 22:38:38+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2364,2018-08-04 22:38:38+00:00
2018-08-04 20:50:16+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3387,2018-08-04 20:50:16+00:00
2018-08-04 20:50:16+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2387,2018-08-04 20:50:16+00:00
2018-08-04 17:54:43+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3365,2018-08-04 17:54:43+00:00
2018-08-04 17:54:43+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2365,2018-08-04 17:54:43+00:00
2018-08-04 17:54:10+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-04 17:54:10+00:00
2018-08-04 17:54:10+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-04 17:54:10+00:00
2018-08-04 17:54:10+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-04 17:54:10+00:00
2018-08-04 16:13:58+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3404,2018-08-04 16:13:58+00:00
2018-08-04 16:13:58+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2404,2018-08-04 16:13:58+00:00
2018-08-04 16:05:37+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.339,2018-08-04 16:05:37+00:00
2018-08-04 16:05:37+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.239,2018-08-04 16:05:37+00:00
2018-08-04 12:37:00+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3366,2018-08-04 12:37:00+00:00
2018-08-04 12:37:00+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2366,2018-08-04 12:37:00+00:00
2018-08-04 11:05:01+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3405,2018-08-04 11:05:01+00:00
2018-08-04 11:05:01+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2405,2018-08-04 11:05:01+00:00
2018-08-04 09:00:03+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3393,2018-08-04 09:00:03+00:00
2018-08-04 09:00:03+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2393,2018-08-04 09:00:03+00:00
2018-08-04 07:27:33+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3368,2018-08-04 07:27:33+00:00
2018-08-04 07:27:33+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2368,2018-08-04 07:27:33+00:00
2018-08-04 03:33:54+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3412,2018-08-04 03:33:54+00:00
2018-08-04 03:33:54+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2412,2018-08-04 03:33:54+00:00
2018-08-04 02:35:17+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3366,2018-08-04 02:35:17+00:00
2018-08-04 02:35:17+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2366,2018-08-04 02:35:17+00:00
2018-08-03 22:24:43+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3398,2018-08-03 22:24:43+00:00
2018-08-03 22:24:43+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2398,2018-08-03 22:24:43+00:00
2018-08-03 21:17:34+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.341,2018-08-03 21:17:34+00:00
2018-08-03 21:17:34+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.241,2018-08-03 21:17:34+00:00
2018-08-03 17:53:54+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-03 17:53:54+00:00
2018-08-03 17:53:54+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-03 17:53:54+00:00
2018-08-03 17:53:54+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-03 17:53:54+00:00
2018-08-03 16:08:25+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.34,2018-08-03 16:08:25+00:00
2018-08-03 16:08:25+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.24,2018-08-03 16:08:25+00:00
2018-08-03 15:26:32+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3364,2018-08-03 15:26:32+00:00
2018-08-03 15:26:32+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2364,2018-08-03 15:26:32+00:00
2018-08-03 14:36:28+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3403,2018-08-03 14:36:28+00:00
2018-08-03 14:36:28+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2403,2018-08-03 14:36:28+00:00
2018-08-03 11:24:25+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3396,2018-08-03 11:24:25+00:00
2018-08-03 11:24:25+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2396,2018-08-03 11:24:25+00:00
2018-08-03 09:44:03+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3367,2018-08-03 09:44:03+00:00
2018-08-03 09:44:03+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2367,2018-08-03 09:44:03+00:00
2018-08-03 09:27:28+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3404,2018-08-03 09:27:28+00:00
2018-08-03 09:27:28+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2404,2018-08-03 09:27:28+00:00
2018-08-03 06:07:26+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3401,2018-08-03 06:07:26+00:00
2018-08-03 06:07:26+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2401,2018-08-03 06:07:26+00:00
2018-08-03 04:51:45+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3365,2018-08-03 04:51:45+00:00
2018-08-03 04:51:45+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2365,2018-08-03 04:51:45+00:00
2018-08-03 03:11:10+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3406,2018-08-03 03:11:10+00:00
2018-08-03 03:11:10+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2406,2018-08-03 03:11:10+00:00
2018-08-02 23:00:45+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3359,2018-08-02 23:00:45+00:00
2018-08-02 23:00:45+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2359,2018-08-02 23:00:45+00:00
2018-08-02 20:56:03+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3399,2018-08-02 20:56:03+00:00
2018-08-02 20:56:03+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2399,2018-08-02 20:56:03+00:00
2018-08-02 19:39:53+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3409,2018-08-02 19:39:53+00:00
2018-08-02 19:39:53+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2409,2018-08-02 19:39:53+00:00
2018-08-02 18:00:02+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3354,2018-08-02 18:00:02+00:00
2018-08-02 18:00:02+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2354,2018-08-02 18:00:02+00:00
2018-08-02 17:53:25+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-02 17:53:25+00:00
2018-08-02 17:53:25+00:00,us-west-2a,c3.4xlarge,Windows,0.8823,2018-08-02 17:53:25+00:00
2018-08-02 17:53:25+00:00,us-west-2b,c3.4xlarge,Windows,0.8823,2018-08-02 17:53:25+00:00
2018-08-02 13:57:55+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3404,2018-08-02 13:57:55+00:00
2018-08-02 13:57:55+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2404,2018-08-02 13:57:55+00:00
2018-08-02 13:32:21+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.339,2018-08-02 13:32:21+00:00
2018-08-02 13:32:21+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.239,2018-08-02 13:32:21+00:00
2018-08-02 11:52:25+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3353,2018-08-02 11:52:25+00:00
2018-08-02 11:52:25+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2353,2018-08-02 11:52:25+00:00
2018-08-02 07:58:41+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3408,2018-08-02 07:58:41+00:00
2018-08-02 07:58:41+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2408,2018-08-02 07:58:41+00:00
2018-08-02 06:09:32+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3394,2018-08-02 06:09:32+00:00
2018-08-02 06:09:32+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2394,2018-08-02 06:09:32+00:00
2018-08-02 05:10:55+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.335,2018-08-02 05:10:55+00:00
2018-08-02 05:10:55+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.235,2018-08-02 05:10:55+00:00
2018-08-02 01:25:44+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3385,2018-08-02 01:25:44+00:00
2018-08-02 01:25:44+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3405,2018-08-02 01:25:44+00:00
2018-08-02 01:25:44+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2385,2018-08-02 01:25:44+00:00
2018-08-02 01:25:44+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2405,2018-08-02 01:25:44+00:00
2018-08-01 23:45:23+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3341,2018-08-01 23:45:23+00:00
2018-08-01 23:45:23+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2341,2018-08-01 23:45:23+00:00
2018-08-01 20:33:43+00:00,us-west-2b,c3.4xlarge,SUSE Linux,0.3386,2018-08-01 20:33:43+00:00
2018-08-01 20:33:43+00:00,us-west-2b,c3.4xlarge,Linux/UNIX,0.2386,2018-08-01 20:33:43+00:00
2018-08-01 20:00:03+00:00,us-west-2a,c3.4xlarge,SUSE Linux,0.3373,2018-08-01 20:00:03+00:00
2018-08-01 20:00:03+00:00,us-west-2a,c3.4xlarge,Linux/UNIX,0.2373,2018-08-01 20:00:03+00:00
2018-08-01 18:52:29+00:00,us-west-2c,c3.4xlarge,SUSE Linux,0.3331,2018-08-01 18:52:29+00:00
2018-08-01 18:52:29+00:00,us-west-2c,c3.4xlarge,Linux/UNIX,0.2331,2018-08-01 18:52:29+00:00
2018-08-01 17:52:45+00:00,us-west-2c,c3.4xlarge,Windows,0.8823,2018-08-01 17:52:45+00:00
